#index RAdeg DECdeg dist V-J specind HIPindex Vmag HIPmag Jmag Hmag Kmag MV B-V HIPV-I V-I Teff SpT Blum HZseparcsec HZcontrast mass FLAG(SUPERBLINK) FLAG(2MASSCNS3) FLAG(CNS3) FLAG(HIPS) FLAG(HIPD) FLAG(RECONS) name
3522 140.130005 1.592500 17.361111 4.630000 7.400000 -100 14.250000 -100.000000 9.620000 8.990000 8.740000 13.052113 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.005602 0.004311 3.10604e-08 0.210988 1 1 0 0 0 0 PMI_J09205+0135  
3523 353.750336 1.605338 19.025875 2.710000 6.700000 116384 9.590000 9.667200 6.881000 6.280000 6.044000 8.193277 1.329000 1.650000 1.650000 3980.130615 6.749673 0.123325 0.018458 1.41091e-09 0.630065 1 1 0 1 0 0 Gl900
3526 324.417450 1.620500 10.515247 4.830000 7.500000 -100 13.630000 -100.000000 8.800000 8.140000 7.880000 13.520903 -100.000000 -100.000000 3.161389 2923.713135 7.474422 0.004557 0.006420 3.81813e-08 0.17302 1 1 0 0 0 0 PMI_J21376+0137  
3531 244.796341 1.678111 19.960079 4.600000 7.400000 -100 14.480000 -100.000000 9.880000 9.350000 9.040000 12.979188 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.005991 0.003878 2.90427e-08 0.210988 1 1 0 0 0 0 PMI_J16191+0140  
3532 276.021637 1.687806 13.661202 4.040000 7.300000 -100 12.340000 -100.000000 8.297000 7.737000 7.487000 11.662556 -100.000000 -100.000000 2.551235 3229.598389 7.325201 0.013417 0.008479 1.29688e-08 0.329759 1 1 0 0 0 0 GJ4056
3537 323.454712 1.782361 14.577259 4.610000 7.400000 -100 14.260000 -100.000000 9.646000 9.104000 8.775000 13.441621 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.003913 0.004291 4.44642e-08 0.210988 1 1 0 0 0 0 GJ4203A
3539 262.909027 1.797139 19.047619 3.750000 7.300000 -100 12.340000 -100.000000 8.590000 8.000000 7.770000 10.940797 -100.000000 -100.000000 2.401187 3327.458252 7.278428 0.021998 0.007787 7.9097e-09 0.385886 1 1 0 0 0 0 PMI_J17316+0147  
3543 139.042465 1.885806 10.834236 4.760000 7.500000 -100 13.530000 -100.000000 8.770000 8.260000 7.960000 13.356009 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.004568 0.006238 3.80904e-08 0.198206 1 1 0 0 0 0 PMI_J09161+0153  
3544 18.197874 1.911000 18.761726 4.530000 7.400000 -100 14.180000 -100.000000 9.650000 9.050000 8.770000 12.813637 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.006463 0.004285 2.69213e-08 0.223897 1 1 0 0 0 0 PMI_J01127+0154  
3547 135.293701 1.943056 13.568521 3.800000 7.300000 -100 11.730000 -100.000000 7.932000 7.314000 7.057000 11.067337 -100.000000 -100.000000 2.441320 3294.513184 7.293403 0.020861 0.010645 8.34108e-09 0.367916 1 1 0 0 0 0 GJ3527
3549 83.437233 1.945779 15.936255 3.770000 7.300000 26081 11.530000 11.537000 7.764000 7.147000 6.855000 10.518068 1.576000 2.420000 2.420000 3294.513184 7.293403 0.034597 0.011672 5.02939e-09 0.367916 1 1 0 1 0 0 Gl207.1
3556 299.565552 2.037694 15.772871 3.580000 7.200000 -100 11.950000 -100.000000 8.371000 7.816000 7.561000 10.960446 -100.000000 -100.000000 2.278363 3428.283691 7.232598 0.017791 0.008456 9.78018e-09 0.440882 1 1 0 0 0 0 GJ4129
3565 114.846352 2.184262 14.581511 2.890000 7.000000 37288 9.660000 9.697900 6.769000 6.092000 5.872000 8.840987 1.379000 1.810000 1.810000 3824.827148 6.970346 0.078718 0.019241 2.21042e-09 0.585931 1 1 0 1 0 0 Gl281
3567 70.177086 2.231167 16.666666 3.480000 7.200000 -100 11.370000 -100.000000 7.894000 7.255000 7.032000 10.260756 -100.000000 -100.000000 2.236601 3462.566406 7.217015 0.031725 0.010687 5.48459e-09 0.459582 1 1 0 0 0 0 GJ3307
3568 199.507538 2.233667 13.586957 4.410000 7.400000 -100 13.200000 -100.000000 8.787000 8.211000 7.924000 12.534389 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.007736 0.006474 2.24909e-08 0.236936 1 1 0 0 0 0 GJ3775
3579 357.299774 2.403577 5.951673 3.150000 7.100000 117473 8.980000 9.050600 5.827000 5.282000 5.043000 10.106805 1.460000 2.040000 2.040000 3712.339600 7.057447 0.027940 0.028085 6.22755e-09 0.51 1 1 0 1 0 1 Gl908
3586 142.711868 2.455611 16.891891 4.520000 7.400000 -100 13.930000 -100.000000 9.410000 8.860000 8.580000 12.791609 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.006596 0.004808 2.63806e-08 0.223897 1 1 0 0 0 0 PMI_J09308+0227  
3588 93.645462 2.507583 10.660981 5.270000 7.600000 -100 14.570000 -100.000000 9.300000 8.670000 8.420000 14.431014 -100.000000 -100.000000 3.435897 2837.727051 7.518984 0.002501 0.004691 6.95843e-08 0.140508 1 1 0 0 0 0 PMI_J06145+0230  
3594 319.113678 2.580972 13.679891 3.980000 7.300000 -100 12.200000 -100.000000 8.220000 7.600000 7.320000 11.519587 -100.000000 -100.000000 2.609752 3197.622070 7.341189 0.016091 0.009273 1.08135e-08 0.310573 1 1 0 0 0 0 PMI_J21164+0234  
3603 90.014626 2.706556 5.241914 4.620000 7.350000 -100 11.310000 -100.000000 6.905000 6.308000 6.042000 12.712551 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.006566 0.015458 2.65016e-08 0.19 1 1 0 0 0 1 GJ3379
3604 152.185883 2.732417 19.047619 3.750000 7.300000 -100 12.340000 -100.000000 8.590000 7.980000 7.740000 10.940797 -100.000000 -100.000000 2.401187 3327.458252 7.278428 0.021998 0.007787 7.9097e-09 0.385886 1 1 0 0 0 0 PMI_J10087+0243  
3605 275.708496 2.742056 18.148821 3.030000 7.000000 -100 10.420000 -100.000000 7.390000 6.720000 6.520000 9.125758 -100.000000 -100.000000 1.928835 3749.462891 7.035610 0.065983 0.014154 2.63703e-09 0.558634 1 1 0 0 0 0 PMI_J18228+0244  
3611 56.993034 2.788854 16.846361 3.090000 7.000000 17743 11.050000 11.131900 7.964000 7.382000 7.110000 9.917470 1.495000 1.980000 1.980000 3712.339600 7.057447 0.033263 0.010826 5.23098e-09 0.545532 1 1 0 1 0 0 Gl155.1
3612 207.254333 2.791167 14.880953 3.610000 7.200000 -100 11.450000 -100.000000 7.839000 7.237000 6.935000 10.586846 -100.000000 -100.000000 2.360653 3360.732910 7.263303 0.028585 0.011362 6.08709e-09 0.404036 1 1 0 0 0 0 GJ3809AB
3616 136.268463 2.834194 17.391304 3.610000 7.200000 -100 11.790000 -100.000000 8.177000 7.545000 7.313000 10.588339 -100.000000 -100.000000 2.319713 3394.340332 7.248027 0.026757 0.009406 6.50301e-09 0.422367 1 1 0 0 0 0 GJ3530
3617 283.355743 2.846972 19.569471 3.870000 7.300000 -100 12.700000 -100.000000 8.830000 8.340000 8.100000 11.242105 -100.000000 -100.000000 2.441320 3294.513184 7.293403 0.017759 0.006810 9.79781e-09 0.367916 1 1 0 0 0 0 PMI_J18534+0250  
3621 288.056458 2.887668 10.220769 4.000000 7.300000 94349 11.090000 11.102800 7.087000 6.572000 6.294000 11.042583 1.542000 2.580000 2.580000 3229.598389 7.325201 0.023749 0.015078 7.32671e-09 0.329759 1 1 0 1 0 0 Gl748
3626 214.873245 2.910139 13.586957 5.410000 7.600000 -100 15.360000 -100.000000 9.950000 9.360000 9.070000 14.694388 -100.000000 -100.000000 3.435897 2837.727051 7.518984 0.001962 0.003260 8.86873e-08 0.140508 1 1 0 0 0 0 PMI_J14194+0254E 
3632 82.060837 2.970639 19.120459 3.590000 7.200000 -100 12.570000 -100.000000 8.979000 8.496000 8.224000 11.162508 -100.000000 -100.000000 2.236601 3462.566406 7.217015 0.013826 0.006150 1.25847e-08 0.459582 1 1 0 0 0 0 GJ1080
3633 165.331879 3.004806 13.927577 4.990000 7.500000 -100 14.700000 -100.000000 9.708000 9.230000 8.907000 13.980622 -100.000000 -100.000000 3.161389 2923.713135 7.474422 0.002984 0.003922 5.83094e-08 0.17302 1 1 0 0 0 0 GJ3637
3644 227.399765 3.165650 14.452955 3.740000 7.300000 74190 11.460000 11.493000 7.720000 7.134000 6.858000 10.660216 1.511000 2.160000 2.160000 3394.340332 7.248027 0.025043 0.010949 6.94809e-09 0.422367 1 1 0 1 0 0 GJ3892
3645 36.864876 3.181889 18.691589 4.780000 7.500000 -100 14.760000 -100.000000 9.980000 9.410000 9.140000 13.401769 -100.000000 -100.000000 3.098459 2952.950195 7.460500 0.004721 0.003676 3.6855e-08 0.18555 1 1 0 0 0 0 PMI_J02274+0310  
3658 243.019379 3.305778 16.181231 3.680000 7.200000 -100 11.810000 -100.000000 8.130000 7.500000 7.270000 10.764943 -100.000000 -100.000000 2.360653 3360.732910 7.263303 0.024261 0.009626 7.17214e-09 0.404036 1 1 0 0 0 0 PMI_J16120+0318S 
3660 243.020996 3.314806 19.801981 4.670000 7.500000 -100 14.630000 -100.000000 9.960000 9.350000 9.090000 13.146457 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.005541 0.003759 3.14047e-08 0.198206 1 1 0 0 0 0 PMI_J16120+0318N 
3662 347.027802 3.328368 15.857913 3.040000 7.000000 114233 10.900000 10.983300 7.865000 7.305000 7.067000 9.898769 1.490000 1.930000 1.930000 3786.957520 7.013555 0.030961 0.011096 5.6199e-09 0.571867 1 1 0 1 0 0 Gl889.1
3663 120.595337 3.338805 17.667845 4.610000 7.400000 -100 14.240000 -100.000000 9.627000 9.063000 8.829000 13.004082 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.005423 0.004168 3.20829e-08 0.223897 1 1 0 0 0 0 GJ3473A
3667 140.241409 3.368472 16.447369 4.330000 7.400000 -100 13.690000 -100.000000 9.363000 8.798000 8.520000 12.609517 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.006832 0.005026 2.54678e-08 0.254148 1 1 0 0 0 0 GJ3553
3670 285.806702 3.400778 16.863407 3.970000 7.300000 -100 12.630000 -100.000000 8.660000 8.080000 7.830000 11.495274 -100.000000 -100.000000 2.551235 3229.598389 7.325201 0.015652 0.007419 1.11169e-08 0.329759 1 1 0 0 0 0 PMI_J19032+0324  
3674 331.693176 3.417750 15.105741 4.700000 7.500000 -100 14.110000 -100.000000 9.409000 8.756000 8.512000 13.214290 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.005205 0.004776 3.34294e-08 0.198206 1 1 0 0 0 0 GJ4257
3680 54.170124 3.488778 11.428572 5.100000 7.500000 -100 14.400000 -100.000000 9.295000 8.679000 8.444000 14.110040 -100.000000 -100.000000 3.296181 2866.104248 7.502292 0.003074 0.004851 5.66042e-08 0.148854 1 1 0 0 0 0 GJ3237
3688 116.168236 3.553550 5.981219 4.610000 7.400000 37766 11.190000 11.196900 6.581000 6.005000 5.698000 12.306051 1.600000 2.950000 2.950000 3012.304443 7.432236 0.011137 0.017644 1.56236e-08 0.2 1 1 0 1 0 1 Gl285
3691 129.375916 3.562722 17.064846 4.830000 7.500000 -100 14.680000 -100.000000 9.850000 9.250000 8.970000 13.519488 -100.000000 -100.000000 3.098459 2952.950195 7.460500 0.004236 0.003814 4.10757e-08 0.18555 1 1 0 0 0 0 PMI_J08375+0333  
3693 33.091740 3.580123 10.414497 3.210000 7.100000 10279 10.040000 10.113300 6.830000 6.321000 6.077000 9.951808 1.431000 2.050000 2.050000 3712.339600 7.057447 0.032228 0.017238 5.39907e-09 0.545532 1 1 0 1 0 0 Gl87
3695 100.546585 3.581306 10.449321 3.760000 7.300000 -100 11.930000 -100.000000 8.166000 7.615000 7.334000 11.834560 -100.000000 -100.000000 2.401187 3327.458252 7.278428 0.009658 0.009405 1.80163e-08 0.385886 1 1 0 0 0 0 GJ3404A
3696 65.604332 3.618944 15.037594 5.060000 7.500000 -100 14.920000 -100.000000 9.860000 9.260000 9.000000 14.034108 -100.000000 -100.000000 3.296181 2866.104248 7.502292 0.003297 0.003818 5.27808e-08 0.148854 1 1 0 0 0 0 PMI_J04224+0337  
3697 345.150513 3.638056 16.393442 4.700000 7.500000 -100 14.290000 -100.000000 9.590000 8.980000 8.740000 13.216649 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.005194 0.004396 3.35021e-08 0.198206 1 1 0 0 0 0 PMI_J23006+0338  
3698 330.889069 3.673222 14.858841 4.970000 7.500000 -100 14.710000 -100.000000 9.740000 9.150000 8.850000 13.850076 -100.000000 -100.000000 3.223696 2894.765381 7.488207 0.003623 0.004051 4.8033e-08 0.160614 1 1 0 0 0 0 PMI_J22035+0340  
3708 75.460709 3.765306 18.214935 3.480000 7.200000 -100 11.560000 -100.000000 8.079000 7.475000 7.233000 10.257862 -100.000000 -100.000000 2.236601 3462.566406 7.217015 0.031810 0.009792 5.46998e-09 0.459582 1 1 0 0 0 0 GJ3321
3711 140.045288 3.790500 18.726591 4.280000 7.400000 -100 13.590000 -100.000000 9.310000 8.690000 8.430000 12.227707 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.009711 0.005262 1.79171e-08 0.254148 1 1 0 0 0 0 PMI_J09201+0347  
3715 201.294037 3.898000 19.230770 4.600000 7.400000 -100 14.400000 -100.000000 9.800000 9.140000 8.900000 12.980017 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.005987 0.004023 2.90649e-08 0.210988 1 1 0 0 0 0 PMI_J13251+0353  
3718 127.341331 3.919250 17.331022 3.450000 7.200000 -100 11.380000 -100.000000 7.930000 7.280000 7.030000 10.185879 -100.000000 -100.000000 2.236601 3462.566406 7.217015 0.033990 0.010638 5.11909e-09 0.459582 1 1 0 0 0 0 PMI_J08293+0355E 
3723 178.040878 3.956472 12.437811 4.250000 7.400000 -100 12.630000 -100.000000 8.380000 7.830000 7.530000 12.156281 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.009880 0.007992 1.76117e-08 0.27277 1 1 0 0 0 0 PMI_J11521+0357  
3725 122.723457 3.976000 18.348623 4.260000 7.400000 -100 13.500000 -100.000000 9.238000 8.568000 8.293000 12.181983 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.010129 0.005485 1.71782e-08 0.254148 1 1 0 0 0 0 GJ3485
3735 207.202591 4.100639 17.953321 4.680000 7.500000 -100 14.440000 -100.000000 9.755000 9.162000 8.882000 13.169275 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.005425 0.004103 3.20718e-08 0.198206 1 1 0 0 0 0 GJ3808
3745 164.092712 4.262778 18.656717 4.190000 7.400000 -100 13.370000 -100.000000 9.180000 8.540000 8.300000 12.015823 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.011244 0.005684 1.54745e-08 0.27277 1 1 0 0 0 0 PMI_J10563+0415  
3749 25.835110 4.323515 11.412919 3.560000 7.200000 8051 10.930000 10.955600 7.370000 6.809000 6.516000 10.643017 1.525000 2.300000 2.300000 3428.283691 7.232598 0.023833 0.013527 7.30087e-09 0.440882 1 1 0 1 0 0 Gl70
3753 237.011673 4.360944 17.543859 4.200000 7.400000 -100 13.260000 -100.000000 9.060000 8.430000 8.170000 12.039374 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.011003 0.005979 1.58139e-08 0.27277 1 1 0 0 0 0 PMI_J15480+0421  
3764 76.553879 4.657556 11.135858 4.820000 7.500000 -100 13.730000 -100.000000 8.910000 8.340000 8.070000 13.496381 -100.000000 -100.000000 3.098459 2952.950195 7.460500 0.004327 0.005907 4.02107e-08 0.18555 1 1 0 0 0 0 PMI_J05062+0439  
3765 213.885620 4.658722 13.947001 5.230000 7.600000 -100 14.660000 -100.000000 9.433000 8.936000 8.618000 13.937595 -100.000000 -100.000000 3.296181 2866.104248 7.502292 0.003603 0.004304 4.82915e-08 0.148854 1 1 0 0 0 0 GJ1182
3766 229.941040 4.659584 15.698587 4.740000 7.500000 -100 14.290000 -100.000000 9.550000 9.010000 8.700000 13.310698 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.004763 0.004396 3.65335e-08 0.198206 1 1 0 0 0 0 PMI_J15197+0439  
3769 73.976913 4.671222 5.913661 5.810000 7.700000 -100 14.310000 -100.000000 8.501000 7.872000 7.621000 15.450719 -100.000000 -100.000000 3.711193 2781.812744 7.551875 0.001165 0.005773 1.49309e-07 0.124063 1 1 0 0 0 0 Wo9169B
3774 269.454010 4.668288 1.833147 4.300000 7.350000 87937 9.570000 9.490100 5.244000 4.834000 4.524000 13.254013 1.570000 2.520000 2.520000 3165.962402 7.357019 0.003422 0.031913 5.08404e-08 0.16 1 1 0 1 0 1 Gl699
3781 48.345501 4.774806 8.539710 5.180000 7.500000 -100 13.950000 -100.000000 8.775000 8.208000 7.833000 14.292784 -100.000000 -100.000000 3.435897 2837.727051 7.518984 0.002840 0.006241 6.1266e-08 0.140508 1 1 0 0 0 0 GJ1057
3783 30.717041 4.784028 17.331022 4.160000 7.400000 -100 13.140000 -100.000000 8.980000 8.400000 8.080000 11.945879 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.011992 0.006319 1.45091e-08 0.27277 1 1 0 0 0 0 PMI_J02028+0447  
3784 243.682495 4.869028 16.694490 4.590000 7.400000 -100 14.070000 -100.000000 9.476000 8.896000 8.625000 12.957134 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.006114 0.004684 2.84587e-08 0.210988 1 1 0 0 0 0 GJ3946
3785 247.477753 4.890389 18.867924 4.150000 7.400000 -100 13.300000 -100.000000 9.150000 8.560000 8.300000 11.921380 -100.000000 -100.000000 2.667689 3165.962402 7.357019 0.011679 0.005728 1.4899e-08 0.291577 1 1 0 0 0 0 PMI_J16299+0453  
3786 297.884735 4.896861 18.621973 4.460000 7.400000 -100 14.000000 -100.000000 9.540000 8.890000 8.670000 12.649872 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.007516 0.004655 2.3152e-08 0.223897 1 1 0 0 0 0 PMI_J19515+0453  
3787 17.991541 4.903444 15.923567 4.210000 7.400000 -100 13.850000 -100.000000 9.641000 9.077000 8.814000 12.839799 -100.000000 -100.000000 2.667689 3165.962402 7.357019 0.005012 0.004446 3.47155e-08 0.291577 1 1 0 0 0 0 GJ3078B
3788 17.981709 4.918139 15.923567 4.200000 7.400000 -100 13.000000 -100.000000 8.804000 8.239000 7.951000 11.989799 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.011517 0.006740 1.5108e-08 0.27277 1 1 0 0 0 0 GJ3077A
3791 258.828888 4.963917 12.953368 5.350000 7.600000 -100 15.100000 -100.000000 9.750000 9.094000 8.782000 14.538087 -100.000000 -100.000000 3.574229 2809.630859 7.535511 0.002475 0.003841 7.03068e-08 0.132244 1 1 0 0 0 0 GJ1214
3793 309.905029 4.971854 18.580454 4.120000 7.400000 101955 7.880000 8.238000 5.509000 4.899000 4.739000 6.534719 1.241000 1.440000 1.440000 4309.911133 6.595044 0.434248 0.035466 4.00693e-10 0.702478 1 1 0 1 1 0 Gl795A
3805 94.294373 5.117333 19.305019 4.950000 7.500000 -100 14.040000 -100.000000 9.088000 8.559000 8.267000 12.611649 -100.000000 -100.000000 3.161389 2923.713135 7.474422 0.010529 0.005315 1.65253e-08 0.17302 1 1 0 0 0 0 Gl231.1B
3806 159.005035 5.120222 14.534883 4.440000 7.400000 -100 12.900000 -100.000000 8.463000 7.875000 7.598000 12.087942 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.011671 0.007433 1.49083e-08 0.236936 1 1 0 0 0 0 Gl398
3807 4.234583 5.124028 17.574692 5.000000 7.500000 -100 14.400000 -100.000000 9.398000 8.869000 8.587000 13.175561 -100.000000 -100.000000 3.161389 2923.713135 7.474422 0.006264 0.004503 2.77788e-08 0.17302 1 1 0 0 0 0 GJ1007
3809 289.231659 5.172141 5.849321 3.540000 7.250000 94761 9.100000 9.126200 5.583000 4.929000 4.673000 10.264473 1.464000 2.320000 2.320000 3394.340332 7.248027 0.036056 0.032463 4.82579e-09 0.5 1 1 0 1 0 1 Gl752A
3811 87.535789 5.198250 19.841270 4.230000 7.400000 -100 13.600000 -100.000000 9.370000 8.690000 8.470000 12.112153 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.010290 0.005112 1.69102e-08 0.27277 1 1 0 0 0 0 PMI_J05501+0511  
3814 111.850685 5.234764 3.756151 4.130000 7.350000 36208 9.850000 9.812800 5.714000 5.219000 4.857000 11.976285 1.573000 2.710000 2.710000 3165.962402 7.357019 0.011103 0.028053 1.56718e-08 0.26 1 1 0 1 0 1 Gl273
3821 217.073212 5.312695 15.337423 4.320000 7.400000 -100 13.250000 -100.000000 8.930000 8.400000 8.080000 12.321238 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.008910 0.006154 1.9529e-08 0.254148 1 1 0 0 0 0 PMI_J14282+0518  
3822 217.089706 5.317056 18.587360 3.870000 7.300000 -100 12.590000 -100.000000 8.720000 8.070000 7.840000 11.243912 -100.000000 -100.000000 2.492134 3261.894287 7.309053 0.018756 0.007368 9.27688e-09 0.349137 1 1 0 0 0 0 PMI_J14283+0519  
3828 101.864624 5.407805 19.841270 4.290000 7.400000 -100 13.740000 -100.000000 9.450000 8.820000 8.550000 12.252152 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.009495 0.004911 1.8325e-08 0.254148 1 1 0 0 0 0 PMI_J06474+0524  
3843 273.388153 5.536667 17.152658 4.710000 7.500000 -100 14.410000 -100.000000 9.700000 9.100000 8.830000 13.238342 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.005091 0.004160 3.41782e-08 0.198206 1 1 0 0 0 0 PMI_J18135+0532  
3845 262.594635 5.549123 9.977053 3.090000 7.000000 85665 9.330000 9.372500 6.240000 5.654000 5.422000 9.334989 1.461000 1.900000 1.900000 3749.462891 7.035610 0.054418 0.023381 3.19748e-09 0.558634 1 1 0 1 0 0 Gl678.1A
3847 117.964127 5.549250 15.948963 4.750000 7.500000 -100 14.720000 -100.000000 9.966000 9.404000 9.089000 13.706338 -100.000000 -100.000000 3.098459 2952.950195 7.460500 0.003566 0.003744 4.87893e-08 0.18555 1 1 0 0 0 0 GJ3463
3856 195.139664 5.685583 8.123477 5.130000 7.500000 -100 13.680000 -100.000000 8.553000 7.966000 7.660000 14.131290 -100.000000 -100.000000 3.296181 2866.104248 7.502292 0.003014 0.006759 5.7723e-08 0.148854 1 1 0 0 0 0 Gl493.1
3857 50.913166 5.687583 16.474464 4.900000 7.500000 -100 14.770000 -100.000000 9.870000 9.260000 9.010000 13.685944 -100.000000 -100.000000 3.161389 2923.713135 7.474422 0.003915 0.003798 4.44495e-08 0.17302 1 1 0 0 0 0 PMI_J03236+0541  
3868 265.752777 5.789476 19.685040 3.240000 7.100000 86707 10.680000 10.921000 7.441000 6.803000 6.631000 9.209319 1.507000 2.120000 2.120000 3639.191895 7.100577 0.069655 0.013407 2.49804e-09 0.519769 1 1 0 1 1 0 GJ4024
3875 14.435625 5.855722 19.801981 2.950000 7.000000 -100 10.430000 -100.000000 7.480000 6.880000 6.640000 8.946457 -100.000000 -100.000000 1.834359 3824.827148 6.970346 0.071431 0.013497 2.43592e-09 0.585931 1 1 0 0 0 0 PMI_J00577+0551  
3878 284.501038 5.911090 10.907504 2.980000 7.000000 93101 9.220000 9.302700 6.239000 5.587000 5.357000 9.031373 1.444000 1.890000 1.890000 3786.957520 7.013555 0.068830 0.024053 2.52796e-09 0.571867 1 1 0 1 0 0 Gl740
3879 47.564766 5.910111 16.914749 3.460000 7.200000 14731 11.820000 11.876200 8.363000 7.750000 7.532000 10.678672 1.500000 2.070000 2.070000 3532.164062 7.177025 0.019584 0.008273 8.88476e-09 0.48919 1 1 0 1 0 0 GJ3205
3881 163.059326 5.919417 15.479877 4.970000 7.500000 -100 14.800000 -100.000000 9.834000 9.279000 8.941000 13.851163 -100.000000 -100.000000 3.223696 2894.765381 7.488207 0.003619 0.003886 4.80811e-08 0.160614 1 1 0 0 0 0 GJ3631
3883 150.889038 5.963361 18.796993 4.260000 7.400000 -100 13.550000 -100.000000 9.290000 8.654000 8.471000 12.179558 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.009670 0.005232 1.79933e-08 0.27277 1 1 0 0 0 0 GJ3583
3884 241.867538 5.966528 17.331022 4.560000 7.400000 -100 14.080000 -100.000000 9.525000 8.947000 8.651000 12.885879 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.006529 0.004662 2.6651e-08 0.210988 1 1 0 0 0 0 GJ3939
